"Date","Hour","Sensor_Location","Count"
"02/12/2021",13,"Collins.Place..North.",346
"02/12/2021",13,"Chinatown.Swanston.St..North.",450
"02/12/2021",13,"Chinatown.Lt.Bourke.St..South.",189
"02/12/2021",13,"Bourke.St.Russell.St..West.",529
"02/12/2021",13,"Flinders.St.Elizabeth.St..East.",NA
"02/12/2021",13,"Spencer.St.Collins.St..South.",383
"02/12/2021",13,"Spencer.St.Collins.St..North.",860
"02/12/2021",13,"Melbourne.Convention.Exhibition.Centre",916
"02/12/2021",13,"QV.Market.Elizabeth.St..West.",559
"02/12/2021",13,"QV.Market.Peel.St",222
"02/12/2021",13,"The.Arts.Centre",498
"02/12/2021",13,"St.Kilda.Rd.Alexandra.Gardens",182
"02/12/2021",13,"Lonsdale.St..South.",381
"02/12/2021",13,"Lygon.St..West.",144
"02/12/2021",13,"City.Square",NA
"02/12/2021",13,"Flinders.St.Spring.St..West.",NA
"02/12/2021",13,"Flinders.St.Spark.La",NA
"02/12/2021",13,"Southbank",1488
"02/12/2021",13,"Queen.St..West.",376
"02/12/2021",13,"Lygon.St..East.",170
"02/12/2021",13,"Flinders.St.Swanston.St..West.",NA
"02/12/2021",13,"Alfred.Place",267
"02/12/2021",13,"Lonsdale.St.Spring.St..West.",342
"02/12/2021",13,"Grattan.St.Swanston.St..West.",202
"02/12/2021",13,"Monash.Rd.Swanston.St..West.",219
"02/12/2021",13,"Tin.Alley.Swanston.St..West.",102
"02/12/2021",13,"Little.Collins.St.Swanston.St..East.",NA
"02/12/2021",13,"Flinders.La.Swanston.St..West.",2142
"02/12/2021",13,"Pelham.St..South.",76
"02/12/2021",13,"Melbourne.Central.Elizabeth.St..East.",1125
"02/12/2021",13,"QVM.Queen.St..East.",351
"02/12/2021",13,"QVM.Therry.St..South.",243
"02/12/2021",13,"Faraday.St.Lygon.St..West.",310
"02/12/2021",13,"QVM.Franklin.St..North.",184
"02/12/2021",13,"Elizabeth.St.Lonsdale.St..South.",399
"02/12/2021",13,"Lincoln.Swanston..W.",93
"02/12/2021",13,"Elizabeth.St.La.Trobe.St..East.",NA
"02/12/2021",13,"Lonsdale.St...Elizabeth.St..North.",446
"02/12/2021",13,"Bourke.St.Bridge",493
"02/12/2021",13,"Bourke.St...Spencer.St..North.",621
"02/12/2021",13,"RMIT.Bld.80...445.Swanston.Street",384
"02/12/2021",13,"Flinders.La.Swanston.St..West..Temporary",NA
"02/12/2021",13,"RMIT.Building.14",300
"02/12/2021",13,"X380.Elizabeth.St",1010
"02/12/2021",13,"La.Trobe.St..North.",167
"02/12/2021",13,"X231.Bourke.St",NA
"02/12/2021",13,"Royal.Pde...Grattan.St",130
"02/12/2021",13,"Swanston.St...City.Square",470
"02/12/2021",13,"State.Library...New",969
"02/12/2021",13,"Flinders.Ln...Degraves.St..South.",742
"02/12/2021",13,"Flinders.Ln...Degraves.St..North.",339
"02/12/2021",13,"Flinders.Ln...Degraves.St..Crossing.",172
"02/12/2021",13,"Errol.Street..East.",313
"02/12/2021",13,"Westwood.Place",44
"02/12/2021",13,"Flinders.St...ACMI",241
"02/12/2021",13,"Bourke.St...Spencer.St..South.",304
"02/12/2021",13,"Spring.St...Flinders.St..West.",64
"02/12/2021",13,"Macaulay.Rd...Bellair.St",108
"02/12/2021",13,"Harbour.Esplanade...Pedestrian.Path",206
"02/12/2021",13,"Harbour.Esplanade...Bike.Path",57
"02/12/2021",13,"Flinders.St..South.",534
"02/12/2021",13,"Elizabeth.St...Flinders.St..East....New.footpath",NA
"02/12/2021",13,"Macaulay.Rd..North.",NA
"02/12/2021",13,"Queensberry.St...Errol.St..South.",NA
"02/12/2021",14,"Bourke.Street.Mall..North.",1506
"02/12/2021",14,"Bourke.Street.Mall..South.",962
"02/12/2021",14,"Melbourne.Central",1048
"02/12/2021",14,"Town.Hall..West.",1700
"02/12/2021",14,"Princes.Bridge",739
"02/12/2021",14,"Flinders.Street.Station.Underpass",955
"02/12/2021",14,"Birrarung.Marr",74
"02/12/2021",14,"Webb.Bridge",163
"02/12/2021",14,"Southern.Cross.Station",257
"02/12/2021",14,"Victoria.Point",13
"02/12/2021",14,"Waterfront.City",17
"02/12/2021",14,"New.Quay",156
"02/12/2021",14,"Flagstaff.Station",NA
"02/12/2021",14,"Sandridge.Bridge",275
"02/12/2021",14,"State.Library",NA
"02/12/2021",14,"Collins.St..North.",756
"02/12/2021",14,"Collins.Place..South.",451
"02/12/2021",14,"Collins.Place..North.",264
"02/12/2021",14,"Chinatown.Swanston.St..North.",452
"02/12/2021",14,"Chinatown.Lt.Bourke.St..South.",198
"02/12/2021",14,"Bourke.St.Russell.St..West.",493
"02/12/2021",14,"Flinders.St.Elizabeth.St..East.",NA
"02/12/2021",14,"Spencer.St.Collins.St..South.",270
"02/12/2021",14,"Spencer.St.Collins.St..North.",783
"02/12/2021",14,"Melbourne.Convention.Exhibition.Centre",826
"02/12/2021",14,"QV.Market.Elizabeth.St..West.",274
"02/12/2021",14,"QV.Market.Peel.St",135
"02/12/2021",14,"The.Arts.Centre",490
"02/12/2021",14,"St.Kilda.Rd.Alexandra.Gardens",187
"02/12/2021",14,"Lonsdale.St..South.",380
"02/12/2021",14,"Lygon.St..West.",151
"02/12/2021",14,"City.Square",NA
"02/12/2021",14,"Flinders.St.Spring.St..West.",NA
"02/12/2021",14,"Flinders.St.Spark.La",NA
"02/12/2021",14,"Southbank",1277
"02/12/2021",14,"Queen.St..West.",288
"02/12/2021",14,"Lygon.St..East.",142
"02/12/2021",14,"Flinders.St.Swanston.St..West.",NA
"02/12/2021",14,"Alfred.Place",200
"02/12/2021",14,"Lonsdale.St.Spring.St..West.",244
"02/12/2021",14,"Grattan.St.Swanston.St..West.",105
"02/12/2021",14,"Monash.Rd.Swanston.St..West.",141
"02/12/2021",14,"Tin.Alley.Swanston.St..West.",57
"02/12/2021",14,"Little.Collins.St.Swanston.St..East.",NA
"02/12/2021",14,"Flinders.La.Swanston.St..West.",1999
"02/12/2021",14,"Pelham.St..South.",57
"02/12/2021",14,"Melbourne.Central.Elizabeth.St..East.",940
"02/12/2021",14,"QVM.Queen.St..East.",163
"02/12/2021",14,"QVM.Therry.St..South.",125
"02/12/2021",14,"Faraday.St.Lygon.St..West.",339
"02/12/2021",14,"QVM.Franklin.St..North.",134
"02/12/2021",14,"Elizabeth.St.Lonsdale.St..South.",359
"02/12/2021",14,"Lincoln.Swanston..W.",101
"02/12/2021",14,"Elizabeth.St.La.Trobe.St..East.",NA
"02/12/2021",14,"Lonsdale.St...Elizabeth.St..North.",351
"02/12/2021",14,"Bourke.St.Bridge",292
"02/12/2021",14,"Bourke.St...Spencer.St..North.",479
"02/12/2021",14,"RMIT.Bld.80...445.Swanston.Street",399
"02/12/2021",14,"Flinders.La.Swanston.St..West..Temporary",NA
"02/12/2021",14,"RMIT.Building.14",297
"02/12/2021",14,"X380.Elizabeth.St",888
"02/12/2021",14,"La.Trobe.St..North.",176
"02/12/2021",14,"X231.Bourke.St",NA
"02/12/2021",14,"Royal.Pde...Grattan.St",156
"02/12/2021",14,"Swanston.St...City.Square",401
"02/12/2021",14,"State.Library...New",993
"02/12/2021",14,"Flinders.Ln...Degraves.St..South.",524
"02/12/2021",14,"Flinders.Ln...Degraves.St..North.",386
"02/12/2021",14,"Flinders.Ln...Degraves.St..Crossing.",124
"02/12/2021",14,"Errol.Street..East.",227
"02/12/2021",14,"Westwood.Place",29
"02/12/2021",14,"Flinders.St...ACMI",271
"02/12/2021",14,"Bourke.St...Spencer.St..South.",172
"02/12/2021",14,"Spring.St...Flinders.St..West.",87
"02/12/2021",14,"Macaulay.Rd...Bellair.St",96
"02/12/2021",14,"Harbour.Esplanade...Pedestrian.Path",135
"02/12/2021",14,"Harbour.Esplanade...Bike.Path",100
"02/12/2021",14,"Flinders.St..South.",476
"02/12/2021",14,"Elizabeth.St...Flinders.St..East....New.footpath",NA
"02/12/2021",14,"Macaulay.Rd..North.",NA
"02/12/2021",14,"Queensberry.St...Errol.St..South.",NA
"02/12/2021",15,"Bourke.Street.Mall..North.",1287
"02/12/2021",15,"Bourke.Street.Mall..South.",913
"02/12/2021",15,"Melbourne.Central",1131
"02/12/2021",15,"Town.Hall..West.",1658
"02/12/2021",15,"Princes.Bridge",797
"02/12/2021",15,"Flinders.Street.Station.Underpass",1051
"02/12/2021",15,"Birrarung.Marr",76
"02/12/2021",15,"Webb.Bridge",168
"02/12/2021",15,"Southern.Cross.Station",304
"02/12/2021",15,"Victoria.Point",11
"02/12/2021",15,"Waterfront.City",36
"02/12/2021",15,"New.Quay",165
"02/12/2021",15,"Flagstaff.Station",NA
"02/12/2021",15,"Sandridge.Bridge",306
"02/12/2021",15,"State.Library",NA
"02/12/2021",15,"Collins.St..North.",737
"02/12/2021",15,"Collins.Place..South.",444
"02/12/2021",15,"Collins.Place..North.",289
"02/12/2021",15,"Chinatown.Swanston.St..North.",450
"02/12/2021",15,"Chinatown.Lt.Bourke.St..South.",204
"02/12/2021",15,"Bourke.St.Russell.St..West.",400
"02/12/2021",15,"Flinders.St.Elizabeth.St..East.",NA
"02/12/2021",15,"Spencer.St.Collins.St..South.",248
"02/12/2021",15,"Spencer.St.Collins.St..North.",898
"02/12/2021",15,"Melbourne.Convention.Exhibition.Centre",956
"02/12/2021",15,"QV.Market.Elizabeth.St..West.",155
"02/12/2021",15,"QV.Market.Peel.St",108
"02/12/2021",15,"The.Arts.Centre",561
"02/12/2021",15,"St.Kilda.Rd.Alexandra.Gardens",131
"02/12/2021",15,"Lonsdale.St..South.",357
"02/12/2021",15,"Lygon.St..West.",144
"02/12/2021",15,"City.Square",NA
"02/12/2021",15,"Flinders.St.Spring.St..West.",NA
"02/12/2021",15,"Flinders.St.Spark.La",NA
"02/12/2021",15,"Southbank",1263
"02/12/2021",15,"Queen.St..West.",241
"02/12/2021",15,"Lygon.St..East.",151
"02/12/2021",15,"Flinders.St.Swanston.St..West.",NA
"02/12/2021",15,"Alfred.Place",121
"02/12/2021",15,"Lonsdale.St.Spring.St..West.",223
"02/12/2021",15,"Grattan.St.Swanston.St..West.",107
"02/12/2021",15,"Monash.Rd.Swanston.St..West.",179
"02/12/2021",15,"Tin.Alley.Swanston.St..West.",38
"02/12/2021",15,"Little.Collins.St.Swanston.St..East.",NA
"02/12/2021",15,"Flinders.La.Swanston.St..West.",1924
"02/12/2021",15,"Pelham.St..South.",40
"02/12/2021",15,"Melbourne.Central.Elizabeth.St..East.",884
"02/12/2021",15,"QVM.Queen.St..East.",197
"02/12/2021",15,"QVM.Therry.St..South.",126
"02/12/2021",15,"Faraday.St.Lygon.St..West.",341
"02/12/2021",15,"QVM.Franklin.St..North.",127
"02/12/2021",15,"Elizabeth.St.Lonsdale.St..South.",306
"02/12/2021",15,"Lincoln.Swanston..W.",123
"02/12/2021",15,"Elizabeth.St.La.Trobe.St..East.",NA
"02/12/2021",15,"Lonsdale.St...Elizabeth.St..North.",290
"02/12/2021",15,"Bourke.St.Bridge",389
"02/12/2021",15,"Bourke.St...Spencer.St..North.",573
"02/12/2021",15,"RMIT.Bld.80...445.Swanston.Street",456
"02/12/2021",15,"Flinders.La.Swanston.St..West..Temporary",NA
"02/12/2021",15,"RMIT.Building.14",455
"02/12/2021",15,"X380.Elizabeth.St",923
"02/12/2021",15,"La.Trobe.St..North.",138
"02/12/2021",15,"X231.Bourke.St",NA
"02/12/2021",15,"Royal.Pde...Grattan.St",307
"02/12/2021",15,"Swanston.St...City.Square",474
"02/12/2021",15,"State.Library...New",971
"02/12/2021",15,"Flinders.Ln...Degraves.St..South.",549
"02/12/2021",15,"Flinders.Ln...Degraves.St..North.",330
"02/12/2021",15,"Flinders.Ln...Degraves.St..Crossing.",112
"02/12/2021",15,"Errol.Street..East.",204
"02/12/2021",15,"Westwood.Place",28
"02/12/2021",15,"Flinders.St...ACMI",275
"02/12/2021",15,"Bourke.St...Spencer.St..South.",176
"02/12/2021",15,"Spring.St...Flinders.St..West.",75
"02/12/2021",15,"Macaulay.Rd...Bellair.St",125
"02/12/2021",15,"Harbour.Esplanade...Pedestrian.Path",155
"02/12/2021",15,"Harbour.Esplanade...Bike.Path",92
"02/12/2021",15,"Flinders.St..South.",548
"02/12/2021",15,"Elizabeth.St...Flinders.St..East....New.footpath",NA
"02/12/2021",15,"Macaulay.Rd..North.",NA
"02/12/2021",15,"Queensberry.St...Errol.St..South.",NA
"02/12/2021",16,"Bourke.Street.Mall..North.",1108
"02/12/2021",16,"Bourke.Street.Mall..South.",852
"02/12/2021",16,"Melbourne.Central",1108
"02/12/2021",16,"Town.Hall..West.",1607
"02/12/2021",16,"Princes.Bridge",924
"02/12/2021",16,"Flinders.Street.Station.Underpass",1558
"02/12/2021",16,"Birrarung.Marr",128
"02/12/2021",16,"Webb.Bridge",264
"02/12/2021",16,"Southern.Cross.Station",556
"02/12/2021",16,"Victoria.Point",8
"02/12/2021",16,"Waterfront.City",38
"02/12/2021",16,"New.Quay",147
"02/12/2021",16,"Flagstaff.Station",NA
"02/12/2021",16,"Sandridge.Bridge",441
"02/12/2021",16,"State.Library",NA
"02/12/2021",16,"Collins.St..North.",688
"02/12/2021",16,"Collins.Place..South.",394
"02/12/2021",16,"Collins.Place..North.",410
"02/12/2021",16,"Chinatown.Swanston.St..North.",393
"02/12/2021",16,"Chinatown.Lt.Bourke.St..South.",174
"02/12/2021",16,"Bourke.St.Russell.St..West.",445
"02/12/2021",16,"Flinders.St.Elizabeth.St..East.",NA
"02/12/2021",16,"Spencer.St.Collins.St..South.",321
"02/12/2021",16,"Spencer.St.Collins.St..North.",1327
"02/12/2021",16,"Melbourne.Convention.Exhibition.Centre",1060
"02/12/2021",16,"QV.Market.Elizabeth.St..West.",167
"02/12/2021",16,"QV.Market.Peel.St",108
"02/12/2021",16,"The.Arts.Centre",647
"02/12/2021",16,"St.Kilda.Rd.Alexandra.Gardens",174
"02/12/2021",16,"Lonsdale.St..South.",391
"02/12/2021",16,"Lygon.St..West.",138
"02/12/2021",16,"City.Square",NA
"02/12/2021",16,"Flinders.St.Spring.St..West.",NA
"02/12/2021",16,"Flinders.St.Spark.La",NA
"02/12/2021",16,"Southbank",1395
"02/12/2021",16,"Queen.St..West.",267
"02/12/2021",16,"Lygon.St..East.",122
"02/12/2021",16,"Flinders.St.Swanston.St..West.",NA
"02/12/2021",16,"Alfred.Place",118
"02/12/2021",16,"Lonsdale.St.Spring.St..West.",275
"02/12/2021",16,"Grattan.St.Swanston.St..West.",138
"02/12/2021",16,"Monash.Rd.Swanston.St..West.",224
"02/12/2021",16,"Tin.Alley.Swanston.St..West.",72
"02/12/2021",16,"Little.Collins.St.Swanston.St..East.",NA
"02/12/2021",16,"Flinders.La.Swanston.St..West.",2074
"02/12/2021",16,"Pelham.St..South.",58
"02/12/2021",16,"Melbourne.Central.Elizabeth.St..East.",939
"02/12/2021",16,"QVM.Queen.St..East.",202
"02/12/2021",16,"QVM.Therry.St..South.",103
"02/12/2021",16,"Faraday.St.Lygon.St..West.",287
"02/12/2021",16,"QVM.Franklin.St..North.",128
"02/12/2021",16,"Elizabeth.St.Lonsdale.St..South.",298
"02/12/2021",16,"Lincoln.Swanston..W.",129
"02/12/2021",16,"Elizabeth.St.La.Trobe.St..East.",NA
"02/12/2021",16,"Lonsdale.St...Elizabeth.St..North.",370
"02/12/2021",16,"Bourke.St.Bridge",498
"02/12/2021",16,"Bourke.St...Spencer.St..North.",740
"02/12/2021",16,"RMIT.Bld.80...445.Swanston.Street",562
"02/12/2021",16,"Flinders.La.Swanston.St..West..Temporary",NA
"02/12/2021",16,"RMIT.Building.14",562
"02/12/2021",16,"X380.Elizabeth.St",1045
"02/12/2021",16,"La.Trobe.St..North.",164
"02/12/2021",16,"X231.Bourke.St",NA
"02/12/2021",16,"Royal.Pde...Grattan.St",212
"02/12/2021",16,"Swanston.St...City.Square",412
"02/12/2021",16,"State.Library...New",925
"02/12/2021",16,"Flinders.Ln...Degraves.St..South.",471
"02/12/2021",16,"Flinders.Ln...Degraves.St..North.",155
"02/12/2021",16,"Flinders.Ln...Degraves.St..Crossing.",79
"02/12/2021",16,"Errol.Street..East.",256
"02/12/2021",16,"Westwood.Place",44
"02/12/2021",16,"Flinders.St...ACMI",350
"02/12/2021",16,"Bourke.St...Spencer.St..South.",272
"02/12/2021",16,"Spring.St...Flinders.St..West.",91
"02/12/2021",16,"Macaulay.Rd...Bellair.St",93
"02/12/2021",16,"Harbour.Esplanade...Pedestrian.Path",118
"02/12/2021",16,"Harbour.Esplanade...Bike.Path",72
"02/12/2021",16,"Flinders.St..South.",661
"02/12/2021",16,"Elizabeth.St...Flinders.St..East....New.footpath",NA
"02/12/2021",16,"Macaulay.Rd..North.",NA
"02/12/2021",16,"Queensberry.St...Errol.St..South.",NA
"02/12/2021",17,"Bourke.Street.Mall..North.",1418
"02/12/2021",17,"Bourke.Street.Mall..South.",795
"02/12/2021",17,"Melbourne.Central",1132
"02/12/2021",17,"Town.Hall..West.",1579
"02/12/2021",17,"Princes.Bridge",969
"02/12/2021",17,"Flinders.Street.Station.Underpass",1748
"02/12/2021",17,"Birrarung.Marr",133
"02/12/2021",17,"Webb.Bridge",267
"02/12/2021",17,"Southern.Cross.Station",768
"02/12/2021",17,"Victoria.Point",12
"02/12/2021",17,"Waterfront.City",23
"02/12/2021",17,"New.Quay",134
"02/12/2021",17,"Flagstaff.Station",NA
"02/12/2021",17,"Sandridge.Bridge",453
"02/12/2021",17,"State.Library",NA
"02/12/2021",17,"Collins.St..North.",732
"02/12/2021",17,"Collins.Place..South.",581
"02/12/2021",17,"Collins.Place..North.",386
"02/12/2021",17,"Chinatown.Swanston.St..North.",399
"02/12/2021",17,"Chinatown.Lt.Bourke.St..South.",305
"02/12/2021",17,"Bourke.St.Russell.St..West.",488
"02/12/2021",17,"Flinders.St.Elizabeth.St..East.",NA
"02/12/2021",17,"Spencer.St.Collins.St..South.",619
"02/12/2021",17,"Spencer.St.Collins.St..North.",1698
"02/12/2021",17,"Melbourne.Convention.Exhibition.Centre",1046
"02/12/2021",17,"QV.Market.Elizabeth.St..West.",261
"02/12/2021",17,"QV.Market.Peel.St",140
"02/12/2021",17,"The.Arts.Centre",650
"02/12/2021",17,"St.Kilda.Rd.Alexandra.Gardens",141
"02/12/2021",17,"Lonsdale.St..South.",383
"02/12/2021",17,"Lygon.St..West.",135
"02/12/2021",17,"City.Square",NA
"02/12/2021",17,"Flinders.St.Spring.St..West.",NA
"02/12/2021",17,"Flinders.St.Spark.La",NA
"02/12/2021",17,"Southbank",1959
"02/12/2021",17,"Queen.St..West.",338
"02/12/2021",17,"Lygon.St..East.",105
"02/12/2021",17,"Flinders.St.Swanston.St..West.",NA
"02/12/2021",17,"Alfred.Place",138
"02/12/2021",17,"Lonsdale.St.Spring.St..West.",308
"02/12/2021",17,"Grattan.St.Swanston.St..West.",126
"02/12/2021",17,"Monash.Rd.Swanston.St..West.",152
"02/12/2021",17,"Tin.Alley.Swanston.St..West.",50
"02/12/2021",17,"Little.Collins.St.Swanston.St..East.",NA
"02/12/2021",17,"Flinders.La.Swanston.St..West.",2242
"02/12/2021",17,"Pelham.St..South.",70
"02/12/2021",17,"Melbourne.Central.Elizabeth.St..East.",968
"02/12/2021",17,"QVM.Queen.St..East.",172
"02/12/2021",17,"QVM.Therry.St..South.",75
"02/12/2021",17,"Faraday.St.Lygon.St..West.",311
"02/12/2021",17,"QVM.Franklin.St..North.",115
"02/12/2021",17,"Elizabeth.St.Lonsdale.St..South.",338
"02/12/2021",17,"Lincoln.Swanston..W.",116
"02/12/2021",17,"Elizabeth.St.La.Trobe.St..East.",NA
"02/12/2021",17,"Lonsdale.St...Elizabeth.St..North.",421
"02/12/2021",17,"Bourke.St.Bridge",665
"02/12/2021",17,"Bourke.St...Spencer.St..North.",753
"02/12/2021",17,"RMIT.Bld.80...445.Swanston.Street",488
"02/12/2021",17,"Flinders.La.Swanston.St..West..Temporary",NA
"02/12/2021",17,"RMIT.Building.14",442
"02/12/2021",17,"X380.Elizabeth.St",1180
"02/12/2021",17,"La.Trobe.St..North.",156
"02/12/2021",17,"X231.Bourke.St",NA
"02/12/2021",17,"Royal.Pde...Grattan.St",52
"02/12/2021",17,"Swanston.St...City.Square",573
"02/12/2021",17,"State.Library...New",1053
"02/12/2021",17,"Flinders.Ln...Degraves.St..South.",548
"02/12/2021",17,"Flinders.Ln...Degraves.St..North.",198
"02/12/2021",17,"Flinders.Ln...Degraves.St..Crossing.",76
"02/12/2021",17,"Errol.Street..East.",205
"02/12/2021",17,"Westwood.Place",73
"02/12/2021",17,"Flinders.St...ACMI",494
"02/12/2021",17,"Bourke.St...Spencer.St..South.",324
"02/12/2021",17,"Spring.St...Flinders.St..West.",152
"02/12/2021",17,"Macaulay.Rd...Bellair.St",57
"02/12/2021",17,"Harbour.Esplanade...Pedestrian.Path",146
"02/12/2021",17,"Harbour.Esplanade...Bike.Path",95
"02/12/2021",17,"Flinders.St..South.",732
"02/12/2021",17,"Elizabeth.St...Flinders.St..East....New.footpath",NA
"02/12/2021",17,"Macaulay.Rd..North.",NA
"02/12/2021",17,"Queensberry.St...Errol.St..South.",NA
"02/12/2021",18,"Bourke.Street.Mall..North.",1378
"02/12/2021",18,"Bourke.Street.Mall..South.",683
"02/12/2021",18,"Melbourne.Central",1193
"02/12/2021",18,"Town.Hall..West.",1452
"02/12/2021",18,"Princes.Bridge",830
"02/12/2021",18,"Flinders.Street.Station.Underpass",1174
"02/12/2021",18,"Birrarung.Marr",126
"02/12/2021",18,"Webb.Bridge",204
"02/12/2021",18,"Southern.Cross.Station",345
"02/12/2021",18,"Victoria.Point",10
"02/12/2021",18,"Waterfront.City",52
"02/12/2021",18,"New.Quay",199
"02/12/2021",18,"Flagstaff.Station",NA
"02/12/2021",18,"Sandridge.Bridge",354
"02/12/2021",18,"State.Library",NA
"02/12/2021",18,"Collins.St..North.",538
"02/12/2021",18,"Collins.Place..South.",449
"02/12/2021",18,"Collins.Place..North.",296
"02/12/2021",18,"Chinatown.Swanston.St..North.",498
"02/12/2021",18,"Chinatown.Lt.Bourke.St..South.",418
"02/12/2021",18,"Bourke.St.Russell.St..West.",561
"02/12/2021",18,"Flinders.St.Elizabeth.St..East.",NA
"02/12/2021",18,"Spencer.St.Collins.St..South.",310
"02/12/2021",18,"Spencer.St.Collins.St..North.",1072
"02/12/2021",18,"Melbourne.Convention.Exhibition.Centre",921
"02/12/2021",18,"QV.Market.Elizabeth.St..West.",260
"02/12/2021",18,"QV.Market.Peel.St",106
"02/12/2021",18,"The.Arts.Centre",476
"02/12/2021",18,"St.Kilda.Rd.Alexandra.Gardens",124
"02/12/2021",18,"Lonsdale.St..South.",514
"02/12/2021",18,"Lygon.St..West.",187
"02/12/2021",18,"City.Square",NA
"02/12/2021",18,"Flinders.St.Spring.St..West.",NA
"02/12/2021",18,"Flinders.St.Spark.La",NA
"02/12/2021",18,"Southbank",1714
"02/12/2021",18,"Queen.St..West.",219
"02/12/2021",18,"Lygon.St..East.",154
"02/12/2021",18,"Flinders.St.Swanston.St..West.",NA
"02/12/2021",18,"Alfred.Place",110
"02/12/2021",18,"Lonsdale.St.Spring.St..West.",313
"02/12/2021",18,"Grattan.St.Swanston.St..West.",94
"02/12/2021",18,"Monash.Rd.Swanston.St..West.",101
"02/12/2021",18,"Tin.Alley.Swanston.St..West.",37
"02/12/2021",18,"Little.Collins.St.Swanston.St..East.",NA
"02/12/2021",18,"Flinders.La.Swanston.St..West.",1996
"02/12/2021",18,"Pelham.St..South.",46
"02/12/2021",18,"Melbourne.Central.Elizabeth.St..East.",923
"02/12/2021",18,"QVM.Queen.St..East.",131
"02/12/2021",18,"QVM.Therry.St..South.",113
"02/12/2021",18,"Faraday.St.Lygon.St..West.",405
"02/12/2021",18,"QVM.Franklin.St..North.",95
"02/12/2021",18,"Elizabeth.St.Lonsdale.St..South.",283
"02/12/2021",18,"Lincoln.Swanston..W.",171
"02/12/2021",18,"Elizabeth.St.La.Trobe.St..East.",NA
"02/12/2021",18,"Lonsdale.St...Elizabeth.St..North.",358
"02/12/2021",18,"Bourke.St.Bridge",322
"02/12/2021",18,"Bourke.St...Spencer.St..North.",587
"02/12/2021",18,"RMIT.Bld.80...445.Swanston.Street",638
"02/12/2021",18,"Flinders.La.Swanston.St..West..Temporary",NA
"02/12/2021",18,"RMIT.Building.14",419
"02/12/2021",18,"X380.Elizabeth.St",1299
"02/12/2021",18,"La.Trobe.St..North.",248
"02/12/2021",18,"X231.Bourke.St",NA
"02/12/2021",18,"Royal.Pde...Grattan.St",82
"02/12/2021",18,"Swanston.St...City.Square",541
"02/12/2021",18,"State.Library...New",1062
"02/12/2021",18,"Flinders.Ln...Degraves.St..South.",445
"02/12/2021",18,"Flinders.Ln...Degraves.St..North.",204
"02/12/2021",18,"Flinders.Ln...Degraves.St..Crossing.",74
"02/12/2021",18,"Errol.Street..East.",300
"02/12/2021",18,"Westwood.Place",60
"02/12/2021",18,"Flinders.St...ACMI",387
"02/12/2021",18,"Bourke.St...Spencer.St..South.",157
"02/12/2021",18,"Spring.St...Flinders.St..West.",78
"02/12/2021",18,"Macaulay.Rd...Bellair.St",81
